replay,family,step,seat,candidate_count,true_immediate_revenue,choices,hindsight_gain_vs_c0,b1_gain_vs_c0,simple_gain_vs_c0,scope
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,498,1,2,"[686.0, 686.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,529,1,2,"[493.0, 493.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,552,1,2,"[772.0, 786.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 1}",14.0,0.0,14.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,577,1,2,"[594.0, 594.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,600,1,2,"[447.0, 467.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 1}",20.0,20.0,20.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,624,1,2,"[67.0, 67.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,649,1,2,"[2322.0, 2322.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,668,1,2,"[139.0, 139.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,673,1,2,"[2609.0, 2628.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",19.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,693,1,2,"[446.0, 446.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,697,1,2,"[3529.0, 3529.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,710,1,2,"[442.0, 442.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,716,1,2,"[1169.0, 1159.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,717,1,2,"[92.0, 92.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092315_seat_1.json.gz,qeinstein_moev2,718,1,2,"[410.0, 410.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,264,0,2,"[2226.0, 2054.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-172.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,398,0,2,"[732.0, 732.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,409,0,2,"[785.0, 788.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",3.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,447,0,2,"[929.0, 929.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,450,0,2,"[781.0, 781.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,457,0,2,"[972.0, 1007.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 1}",35.0,35.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,509,0,2,"[366.0, 366.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,542,0,2,"[148.0, 148.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,545,0,2,"[1864.0, 1864.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,558,0,2,"[30.0, 30.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,569,0,2,"[1487.0, 1487.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,577,0,2,"[1089.0, 1144.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",55.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,593,0,2,"[1011.0, 1011.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,611,0,2,"[848.0, 848.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,614,0,2,"[463.0, 463.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,634,0,2,"[729.0, 729.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,649,0,2,"[790.0, 699.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,665,0,2,"[2176.0, 2176.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,668,0,2,"[61.0, 61.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,673,0,2,"[1103.0, 1089.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,693,0,2,"[496.0, 496.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,694,0,2,"[1986.0, 1986.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,695,0,2,"[181.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",1.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,705,0,2,"[2441.0, 2441.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,710,0,2,"[538.0, 538.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,715,0,2,"[3089.0, 3087.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,716,0,2,"[997.0, 997.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,717,0,2,"[2113.0, 2119.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",6.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_0.json.gz,smart_farm,718,0,2,"[367.0, 213.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,264,1,2,"[2226.0, 2054.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-172.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,398,1,2,"[732.0, 732.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,409,1,2,"[785.0, 788.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",3.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,447,1,2,"[929.0, 929.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,450,1,2,"[781.0, 781.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,457,1,2,"[972.0, 1011.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",39.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,509,1,2,"[366.0, 366.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,542,1,2,"[148.0, 148.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,545,1,2,"[1864.0, 1864.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,558,1,2,"[30.0, 30.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,569,1,2,"[1487.0, 1487.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,577,1,2,"[1089.0, 1144.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",55.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,593,1,2,"[1011.0, 1011.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,611,1,2,"[848.0, 848.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,614,1,2,"[463.0, 463.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,634,1,2,"[729.0, 729.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,649,1,2,"[790.0, 699.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,665,1,2,"[2176.0, 2176.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,673,1,2,"[1103.0, 1089.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,677,1,2,"[545.0, 545.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,693,1,2,"[496.0, 496.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,694,1,2,"[1986.0, 1986.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,695,1,2,"[181.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",1.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,705,1,2,"[2441.0, 2441.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,710,1,2,"[538.0, 538.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,715,1,2,"[3089.0, 3087.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,716,1,2,"[997.0, 997.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,717,1,2,"[2113.0, 2119.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",6.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092311_seat_1.json.gz,smart_farm,718,1,2,"[367.0, 213.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,264,0,2,"[2219.0, 2046.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-173.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,359,0,2,"[415.0, 415.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,398,0,2,"[970.0, 970.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,399,0,2,"[145.0, 145.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,401,0,2,"[405.0, 405.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,409,0,2,"[792.0, 790.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-2.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,443,0,2,"[331.0, 331.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,481,0,2,"[994.0, 990.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,504,0,2,"[577.0, 577.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,542,0,2,"[775.0, 775.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,601,0,2,"[437.0, 437.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,602,0,2,"[196.0, 196.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,603,0,2,"[51.0, 51.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,605,0,2,"[195.0, 195.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,606,0,2,"[195.0, 195.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,614,0,2,"[819.0, 819.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,615,0,2,"[287.0, 287.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,625,0,2,"[384.0, 385.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",1.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,626,0,2,"[22.0, 20.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\smart_farm\seed_2026092312_seat_0.json.gz,smart_farm,627,0,2,"[17.0, 17.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
