seed,opponent,seat,arm,source_text_sha256,opponent_source_text_sha256,cash_self,cash_opponent,margin,steps,policy_calls,saved_action_mismatch,saved_observation_mismatch,seconds,trace,trace_sha256,bself,bopp,bmargin,bresult,mself,mopp,mmargin,mresult,points,delta_points_vs_B1,delta_points_vs_M20,delta_margin_vs_B1,delta_margin_vs_M20,delta_self_vs_B1,delta_opp_vs_B1,result,transition_vs_B1,transition_vs_M20
612609253,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,98522.0,98522.0,0.0,719,1438,,,2.5875056689999383,reactive_consensus_traces/612609253_B1_seat0_alt_two_votes.json.gz,08dc274bed72b52d24d144230d8b1f96c8ae3b81b8f4e1b02bd77dd5d1ed0673,98522.0,98522.0,0.0,T,98537.0,98466.0,71.0,W,0.5,0.0,-0.5,0.0,-71.0,0.0,0.0,T,T->T,W->T
612609253,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,98868.0,98346.0,522.0,719,1438,,,2.425009269000043,reactive_consensus_traces/612609253_v57_seat1_alt_two_votes.json.gz,1c5344c91d4e82828c65e2db5d740c0030950f0daa92e415307c9109b75e03a7,98868.0,98346.0,522.0,W,98733.0,98040.0,693.0,W,1.0,0.0,0.0,0.0,-171.0,0.0,0.0,W,W->W,W->W
612609253,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,98522.0,98522.0,0.0,719,1438,,,2.6438323230000833,reactive_consensus_traces/612609253_B1_seat1_alt_two_votes.json.gz,7336678393246e29ee09b861c18f51e83edf4c8f6865263bf1cb769400799636,98522.0,98522.0,0.0,T,98537.0,98466.0,71.0,W,0.5,0.0,-0.5,0.0,-71.0,0.0,0.0,T,T->T,W->T
612609253,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,98868.0,98346.0,522.0,719,1438,,,2.81853102499997,reactive_consensus_traces/612609253_v57_seat0_alt_two_votes.json.gz,66d1a2533480443683d7f8de2250d69cee3c595d3fed68f16b40feb18c6cfd66,98868.0,98346.0,522.0,W,98733.0,98040.0,693.0,W,1.0,0.0,0.0,0.0,-171.0,0.0,0.0,W,W->W,W->W
612609253,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,98818.0,98416.0,402.0,719,1438,,,2.3669478070000878,reactive_consensus_traces/612609253_order_book_seat0_alt_two_votes.json.gz,702d9c7240741281160192a72b48e0182cd666e1319e2f830e58c1711d3dd7ec,98818.0,98416.0,402.0,W,98833.0,98360.0,473.0,W,1.0,0.0,0.0,0.0,-71.0,0.0,0.0,W,W->W,W->W
612609253,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,98818.0,98416.0,402.0,719,1438,,,2.2701530490001005,reactive_consensus_traces/612609253_order_book_seat1_alt_two_votes.json.gz,2ce8f4ee658a46212669199f0ac88b8f078145ce8a2a95e3589fc966cf01e3d3,98818.0,98416.0,402.0,W,98833.0,98360.0,473.0,W,1.0,0.0,0.0,0.0,-71.0,0.0,0.0,W,W->W,W->W
612609253,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,99203.0,98152.0,1051.0,719,1438,,,2.2818536319998657,reactive_consensus_traces/612609253_metav4_seat0_alt_two_votes.json.gz,23f6a791896d97932aa36aa916f992544a8a56fcb8c739e9f55e4c75a3aff378,99203.0,98152.0,1051.0,W,99068.0,97844.0,1224.0,W,1.0,0.0,0.0,0.0,-173.0,0.0,0.0,W,W->W,W->W
612609253,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,99203.0,98152.0,1051.0,719,1438,,,2.227305754999861,reactive_consensus_traces/612609253_metav4_seat1_alt_two_votes.json.gz,bb4548666b37f7135d6cb86f155dd38d20eb3d6393eecf1d798c172bcf3755cc,99203.0,98152.0,1051.0,W,99068.0,97844.0,1224.0,W,1.0,0.0,0.0,0.0,-173.0,0.0,0.0,W,W->W,W->W
612609254,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,91331.0,91331.0,0.0,719,1438,,,2.9975212449999162,reactive_consensus_traces/612609254_B1_seat0_alt_two_votes.json.gz,79a1b0d8bf78e91113beeb92cff05db75e91123564faa8cda8902fdfd091fd37,91331.0,91331.0,0.0,T,91906.0,90422.0,1484.0,W,0.5,0.0,-0.5,0.0,-1484.0,0.0,0.0,T,T->T,W->T
612609254,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,91761.0,90387.0,1374.0,719,1438,,,2.8410696290000033,reactive_consensus_traces/612609254_v57_seat0_alt_two_votes.json.gz,18c132184f5300fea078696e2a7143268ae5569e2af8bc88cdda3ec4469c809d,91761.0,90387.0,1374.0,W,90553.0,91028.0,-475.0,L,1.0,0.0,1.0,0.0,1849.0,0.0,0.0,W,W->W,L->W
612609254,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,91331.0,91331.0,0.0,719,1438,,,3.0561752859998705,reactive_consensus_traces/612609254_B1_seat1_alt_two_votes.json.gz,e1ad789ee5f5c3453cdf29727151f3891f572e73481554464f88c8dfafe84ffb,91331.0,91331.0,0.0,T,91906.0,90422.0,1484.0,W,0.5,0.0,-0.5,0.0,-1484.0,0.0,0.0,T,T->T,W->T
612609254,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,91761.0,90387.0,1374.0,719,1438,,,2.9028041109997957,reactive_consensus_traces/612609254_v57_seat1_alt_two_votes.json.gz,c1973ea27120a0f90d85fe5881b3e7866802bfc0b680a6b813e44ef67d6a796c,91761.0,90387.0,1374.0,W,90553.0,91028.0,-475.0,L,1.0,0.0,1.0,0.0,1849.0,0.0,0.0,W,W->W,L->W
612609254,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,91335.0,91165.0,170.0,719,1438,,,2.3954057959999773,reactive_consensus_traces/612609254_order_book_seat0_alt_two_votes.json.gz,8f288583051e633e9cea1f9c86daa887b0f72548cad24bae1350fbd9cd02e576,91335.0,91165.0,170.0,W,91910.0,90256.0,1654.0,W,1.0,0.0,0.0,0.0,-1484.0,0.0,0.0,W,W->W,W->W
612609254,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,91786.0,90142.0,1644.0,719,1438,,,2.3555282260001604,reactive_consensus_traces/612609254_metav4_seat0_alt_two_votes.json.gz,f5097b9d3f356e595317d0eb08d0f748650b7889b5342fc441d786884763a069,91786.0,90142.0,1644.0,W,91786.0,90142.0,1644.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609254,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,91335.0,91165.0,170.0,719,1438,,,2.38819875199988,reactive_consensus_traces/612609254_order_book_seat1_alt_two_votes.json.gz,5945d95047fcd10a4ba04bd30cb60d88ce6d754a27846aa89ab60402355270f7,91335.0,91165.0,170.0,W,91910.0,90256.0,1654.0,W,1.0,0.0,0.0,0.0,-1484.0,0.0,0.0,W,W->W,W->W
612609254,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,91786.0,90142.0,1644.0,719,1438,,,2.66137893899986,reactive_consensus_traces/612609254_metav4_seat1_alt_two_votes.json.gz,162e11162148a4e21522c43fbd9b43686860d961f071a7b44a403cfb497e188a,91786.0,90142.0,1644.0,W,91786.0,90142.0,1644.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609255,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,144375.0,144375.0,0.0,719,1438,,,2.649705016000098,reactive_consensus_traces/612609255_B1_seat0_alt_two_votes.json.gz,0e818bd68e78026b02bc7c82bf2df8a75f62f5cfa2a6c528ec48d264eeed8f3f,144375.0,144375.0,0.0,T,144375.0,144375.0,0.0,T,0.5,0.0,0.0,0.0,0.0,0.0,0.0,T,T->T,T->T
612609255,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,140048.0,140428.0,-380.0,719,1438,,,2.4968586480001704,reactive_consensus_traces/612609255_v57_seat0_alt_two_votes.json.gz,1893999c00f5e090b15bf033c793d122548c41c294e0ffd49a0a0fd72c4180c4,140048.0,140428.0,-380.0,L,140048.0,140428.0,-380.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L->L,L->L
612609255,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,144375.0,144375.0,0.0,719,1438,,,2.7562005390000195,reactive_consensus_traces/612609255_B1_seat1_alt_two_votes.json.gz,3b50734d1a2f68f749d1acf9e7e3c000ccd8fa2218d4ffab6708cbf9f54fc929,144375.0,144375.0,0.0,T,144375.0,144375.0,0.0,T,0.5,0.0,0.0,0.0,0.0,0.0,0.0,T,T->T,T->T
612609255,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,140048.0,140428.0,-380.0,719,1438,,,2.7691272259999096,reactive_consensus_traces/612609255_v57_seat1_alt_two_votes.json.gz,b1cf0c2db9f424695e11dbe5eee90a5bf2aab61075b82798e61ca1ed6f84f8d1,140048.0,140428.0,-380.0,L,140048.0,140428.0,-380.0,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,L,L->L,L->L
612609255,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,144440.0,143823.0,617.0,719,1438,,,2.5198769569999513,reactive_consensus_traces/612609255_order_book_seat0_alt_two_votes.json.gz,a7bb335a9338ed26a1607113e8f382c0e80d11e74795450fb6dc41d26e0a409c,144440.0,143823.0,617.0,W,144440.0,143823.0,617.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609255,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,144440.0,143823.0,617.0,719,1438,,,2.3802280279999195,reactive_consensus_traces/612609255_order_book_seat1_alt_two_votes.json.gz,28c2aeec317d3ca3984f6c2d6ea0f793ce6360e4eeb0dcbcb6f6b31f4b2ae701,144440.0,143823.0,617.0,W,144440.0,143823.0,617.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609255,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,140153.0,139922.0,231.0,719,1438,,,2.132758524999872,reactive_consensus_traces/612609255_metav4_seat0_alt_two_votes.json.gz,83824601ee9c82c1b25ac0b278d048ade3027b6a70b9fc8f021106f4a4332bfc,140153.0,139922.0,231.0,W,140153.0,139922.0,231.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609255,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,140153.0,139922.0,231.0,719,1438,,,2.3043330340001376,reactive_consensus_traces/612609255_metav4_seat1_alt_two_votes.json.gz,72d1ad7d60283e3c3d51573585532cf9199b085c5aac6e5778a28cfa2edbe282,140153.0,139922.0,231.0,W,140153.0,139922.0,231.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609256,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,90075.0,89905.0,170.0,719,1438,,,3.1974019229999158,reactive_consensus_traces/612609256_B1_seat0_alt_two_votes.json.gz,9153e1ddba383a9886177616d47a36e1fea341cdef36889a5c28efaafd8021f2,90158.0,90158.0,0.0,T,90075.0,89905.0,170.0,W,1.0,0.5,0.0,170.0,0.0,-83.0,-253.0,W,T->W,W->W
612609256,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,90075.0,89905.0,170.0,719,1438,,,3.2278814109999985,reactive_consensus_traces/612609256_B1_seat1_alt_two_votes.json.gz,3e142e02c2e01f211c887909c65637d869a36497b27dd7bad06d459daf907405,90158.0,90158.0,0.0,T,90075.0,89905.0,170.0,W,1.0,0.5,0.0,170.0,0.0,-83.0,-253.0,W,T->W,W->W
612609256,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,90074.0,89914.0,160.0,719,1438,,,3.4212353519999397,reactive_consensus_traces/612609256_v57_seat0_alt_two_votes.json.gz,9bf84f1069081b795e571ad5bc9a5b3e30ae53463b65cf533450958e2bfcc13f,90278.0,90072.0,206.0,W,90074.0,89914.0,160.0,W,1.0,0.0,0.0,-46.0,0.0,-204.0,-158.0,W,W->W,W->W
612609256,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,90074.0,89914.0,160.0,719,1438,,,3.915107933999934,reactive_consensus_traces/612609256_v57_seat1_alt_two_votes.json.gz,5bda524e63dad211aac4b59a55b7f1d04658d14f57eb86eb15c422dfb22bec7e,90278.0,90072.0,206.0,W,90074.0,89914.0,160.0,W,1.0,0.0,0.0,-46.0,0.0,-204.0,-158.0,W,W->W,W->W
612609256,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,90479.0,89358.0,1121.0,719,1438,,,2.4681337239999266,reactive_consensus_traces/612609256_metav4_seat0_alt_two_votes.json.gz,9617679650db301a891f27a0515f3f4af45531809cb25b284f96235285350bb6,90655.0,89556.0,1099.0,W,90479.0,89358.0,1121.0,W,1.0,0.0,0.0,22.0,0.0,-176.0,-198.0,W,W->W,W->W
612609256,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,90095.0,89812.0,283.0,719,1438,,,2.7955340629998773,reactive_consensus_traces/612609256_order_book_seat0_alt_two_votes.json.gz,da7782fcb244876d3114c31d1ed89f7897c352a933f342bf37b22221753043e7,90178.0,90065.0,113.0,W,90095.0,89812.0,283.0,W,1.0,0.0,0.0,170.0,0.0,-83.0,-253.0,W,W->W,W->W
612609256,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,90095.0,89812.0,283.0,719,1438,,,2.7029724349999924,reactive_consensus_traces/612609256_order_book_seat1_alt_two_votes.json.gz,b7bb51714bf121f248280b169c47bc7b4b8a8800666f4253ed9bf18ea5ef9276,90178.0,90065.0,113.0,W,90095.0,89812.0,283.0,W,1.0,0.0,0.0,170.0,0.0,-83.0,-253.0,W,W->W,W->W
612609256,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,90479.0,89358.0,1121.0,719,1438,,,2.6072085159999006,reactive_consensus_traces/612609256_metav4_seat1_alt_two_votes.json.gz,80fbffda23ea57adf406f2c82b156d41e70aa905e6742bacefc28df98e1c5545,90655.0,89556.0,1099.0,W,90479.0,89358.0,1121.0,W,1.0,0.0,0.0,22.0,0.0,-176.0,-198.0,W,W->W,W->W
612609257,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,152836.0,152517.0,319.0,719,1438,,,2.456114894000166,reactive_consensus_traces/612609257_v57_seat0_alt_two_votes.json.gz,c15f01995b8a7b96258e626179c0f167df0bf24e48bfef9fec9fd33f74d75aba,152836.0,152517.0,319.0,W,152832.0,152506.0,326.0,W,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,W,W->W,W->W
612609257,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,152699.0,152699.0,0.0,719,1438,,,2.5083154040000863,reactive_consensus_traces/612609257_B1_seat0_alt_two_votes.json.gz,f542afe61d2226a4f0a1ba59b3908196f79aa8c7e27ef624559d9183e441fe06,152699.0,152699.0,0.0,T,152695.0,152688.0,7.0,W,0.5,0.0,-0.5,0.0,-7.0,0.0,0.0,T,T->T,W->T
612609257,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,152699.0,152699.0,0.0,719,1438,,,2.523416433999955,reactive_consensus_traces/612609257_B1_seat1_alt_two_votes.json.gz,4d28fd90c97e4aa0a8d10a1c07a73349f65bebe6d0161f5948038da2e2818b99,152699.0,152699.0,0.0,T,152695.0,152688.0,7.0,W,0.5,0.0,-0.5,0.0,-7.0,0.0,0.0,T,T->T,W->T
612609257,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,152836.0,152517.0,319.0,719,1438,,,2.559800831000075,reactive_consensus_traces/612609257_v57_seat1_alt_two_votes.json.gz,1c1b10299217612873646aaf1bb2f690bb0c50b849a2d38895fe6b21e72a89f9,152836.0,152517.0,319.0,W,152832.0,152506.0,326.0,W,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,W,W->W,W->W
612609257,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,152781.0,152539.0,242.0,719,1438,,,2.243552894000004,reactive_consensus_traces/612609257_order_book_seat1_alt_two_votes.json.gz,4292d4dc44a8dd22f1b2f35f308a58d968f61d587eab38848155ba23347f8f40,152781.0,152539.0,242.0,W,152777.0,152528.0,249.0,W,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,W,W->W,W->W
612609257,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,152781.0,152539.0,242.0,719,1438,,,2.295214662000035,reactive_consensus_traces/612609257_order_book_seat0_alt_two_votes.json.gz,5881f2bc662679934e97459a78b171ceeba69a7b23487cae0510e7c0ea7bb069,152781.0,152539.0,242.0,W,152777.0,152528.0,249.0,W,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,W,W->W,W->W
612609257,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,152959.0,152370.0,589.0,719,1438,,,2.245820904000084,reactive_consensus_traces/612609257_metav4_seat0_alt_two_votes.json.gz,8524362452963084932b128a600b39a5fd70530ec70e11f36caa5aa204e45e5e,153064.0,152442.0,622.0,W,152955.0,152359.0,596.0,W,1.0,0.0,0.0,-33.0,-7.0,-105.0,-72.0,W,W->W,W->W
612609257,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,152959.0,152370.0,589.0,719,1438,,,2.3483477839999978,reactive_consensus_traces/612609257_metav4_seat1_alt_two_votes.json.gz,a7fb45a4154f974196e85215ab8372804ef43260d9e6e6477bae6da4920efc9d,153064.0,152442.0,622.0,W,152955.0,152359.0,596.0,W,1.0,0.0,0.0,-33.0,-7.0,-105.0,-72.0,W,W->W,W->W
612609258,v57,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,107649.0,107631.0,18.0,719,1438,,,3.328202476000115,reactive_consensus_traces/612609258_v57_seat0_alt_two_votes.json.gz,f75f4cdeae0c0209b4a1243544748da58852d2e17891e6538c0fa8f87736cf5d,107649.0,107631.0,18.0,W,107658.0,107261.0,397.0,W,1.0,0.0,0.0,0.0,-379.0,0.0,0.0,W,W->W,W->W
612609258,B1,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,107641.0,107641.0,0.0,719,1438,,,3.369228337999857,reactive_consensus_traces/612609258_B1_seat1_alt_two_votes.json.gz,525ec3589e3667d1130f53570b2a2702a34ba6d93fe4a88034463dfa49ec0d05,107641.0,107641.0,0.0,T,107650.0,107271.0,379.0,W,0.5,0.0,-0.5,0.0,-379.0,0.0,0.0,T,T->T,W->T
612609258,B1,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a89943d84da23261883150712c5925b65c676c28c03a6b96aee14dad7a59454a,107641.0,107641.0,0.0,719,1438,,,3.4373293549999744,reactive_consensus_traces/612609258_B1_seat0_alt_two_votes.json.gz,315c3e94430a0a1b69de30545005354a8b0fd588254230eb0a7e67159dba947b,107641.0,107641.0,0.0,T,107650.0,107271.0,379.0,W,0.5,0.0,-0.5,0.0,-379.0,0.0,0.0,T,T->T,W->T
612609258,v57,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,2ee689fdc58f38b7bf6b80b8d3f48129d19b47201dbee51fdcbd977498a5106f,107649.0,107631.0,18.0,719,1438,,,3.573030144999848,reactive_consensus_traces/612609258_v57_seat1_alt_two_votes.json.gz,c46a1c0d12583489e7fee5953970e08d3d98ac7d82d5b4924c57c11da1e64094,107649.0,107631.0,18.0,W,107658.0,107261.0,397.0,W,1.0,0.0,0.0,0.0,-379.0,0.0,0.0,W,W->W,W->W
612609258,metav4,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,107688.0,107063.0,625.0,719,1438,,,2.0512950879999607,reactive_consensus_traces/612609258_metav4_seat0_alt_two_votes.json.gz,5b82daa5e734d75afabded4565d48c635f45ebc2ce1f153896deaffc609cc87b,107688.0,107063.0,625.0,W,107688.0,107063.0,625.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
612609258,order_book,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,107645.0,107635.0,10.0,719,1438,,,2.2589793380000174,reactive_consensus_traces/612609258_order_book_seat1_alt_two_votes.json.gz,b5369c89de55c1b655ec9cec3fa85fd6f60a85a5dd2e9d3b8690ef4753947b81,107645.0,107635.0,10.0,W,107654.0,107265.0,389.0,W,1.0,0.0,0.0,0.0,-379.0,0.0,0.0,W,W->W,W->W
612609258,order_book,0,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,a16e0e9b40c489972630a0b9d04f30e9c1cab03159fa78676db74277d84d82ab,107645.0,107635.0,10.0,719,1438,,,2.4917115820001072,reactive_consensus_traces/612609258_order_book_seat0_alt_two_votes.json.gz,85632d3d3038b9cf677f8668989487d51d016a38556c1ed167e865d1a92b483d,107645.0,107635.0,10.0,W,107654.0,107265.0,389.0,W,1.0,0.0,0.0,0.0,-379.0,0.0,0.0,W,W->W,W->W
612609258,metav4,1,alt_two_votes,0683788d7ce83464f7da1d8e91f5037d8e6b656d381e9fee1d30f20f0fd73fba,9d63494603f88219857a3101d7dc19cc750ded04e5886732ee428580326967d9,107688.0,107063.0,625.0,719,1438,,,2.1205182659998627,reactive_consensus_traces/612609258_metav4_seat1_alt_two_votes.json.gz,e5b343dbcf746401089c1d0dfa4bbd5ed21fc0b18ef069d476b7c90bda3a87af,107688.0,107063.0,625.0,W,107688.0,107063.0,625.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,W,W->W,W->W
